"Identificador de URL";Nombre;Categorías;Precio;"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";Stock;SKU;"Código de barras";"Mostrar en tienda";"Envío sin cargo";Descripción;Tags;"Título para SEO";"Descripción para SEO";Marca;"Producto Físico";"MPN (Número de pieza del fabricante)";Sexo;"Rango de edad";Costo;Visibilidad
RUM_6708101;"FUMIGADOR HVA 362M18 966708101";"MARCAS > HUSQVARNA, MAQUINA A EXPLOSION > JARDIN > FUMIGADOR";0.00;;0.00;0.00;0.00;0.00;;RUM_6708101;;SI;NO;"<p>Husqvarna 362M18 es una fumigadora/atomizadora para líquidos que cubre grandes superficies. Potente motor, gran depósito de mezcla (18 litros), de volumen, tanque con conexiones de acero inoxidable que impide la corrosión alargando la vida útil del equipo, cuenta con una válvula de regulación de salida del liquido que minimiza el desperdicio del mismo y un tanque translucido que facilita el control del líquido. Tanque de mezcla de liberación rápida: Práctico y simple tanque de mezcla que facilita el mantenimiento y cuidado del equipo. Válvula de descarga con 5 posiciones: Facilita y regula la salida de atomización de acuerdo al cultivo y al objetivo necesitado. Aireación en el espaldar: Mayor ventilación y comodidad al operario gracias a su arnés ergonómico acolchado.<h3>Especificaciones técnicas</h3></p><table></p><tbody></p><tr><th>Marca / Brand</th><td>Husqvarna</td></tr></p><tr><th>Serie</th><td>300</td></tr></p><tr><th>Tipo de usuario</th><td>Intensivo</td></tr></p><tr><th>Tipo de exigencia o ámbito</th><td>Rural, Profesional</td></tr></p><tr><th>Cilindrada</th><td>62 c.c.</td></tr></p><tr><th>Potencia (Kw)</th><td>2.9 Kw</td></tr></p><tr><th>Capacidad de tanque de combustible (L)</th><td>1.8 L</td></tr></p><tr><th>Cobertura horizontal</th><td>12 m</td></tr></p><tr><th>Capacidad de tanque de químicos</th><td>18 lts</td></tr></p><tr><th>Formato de químico</th><td>Líquido</td></tr></p><tr><th>Origen</th><td>RPC</td></tr></p><tr><th>Peso bruto (Kg)</th><td>15 Kg</td></tr></p></tbody></p></table>";;;;HUSQVARNA;SI;;;;;Visible
RUM_1912400;"ESTACION DE ENERGIA Niwa EEPNW-2400PRO";"MARCAS > NIWA, GENERACION ENERGIA > GENERADOR > ESTACION DE ENERGIA";0.00;;0.00;0.00;0.00;0.00;;RUM_1912400;;SI;NO;"<p>La NIWA EENW-2400 es la opción más potente de la línea, diseñada para usos exigentes y como respaldo energético completo. Con 2048 Wh de capacidad y 2400 W nominales (4800 W pico), permite alimentar múltiples equipos simultáneamente, incluyendo electrodomésticos de mayor consumo y herramientas más demandantes.
Su alta capacidad, junto con la posibilidad de carga solar de hasta 800 W, la posiciona como una alternativa real a generadores a combustión de 2500-3000 W. A diferencia de estos, ofrece operación silenciosa, cero emisiones y mayor versatilidad tanto para el hogar como para aplicaciones profesionales o en campo.<h3>Especificaciones técnicas</h3></p><table></p><tbody></p><tr><th>Potencia nominal (W)</th><td>2400 W</td></tr></p><tr><th>Potencia de sobre tensión (W)</th><td>4800 W</td></tr></p><tr><th>Potencia Power-Boost (W)</th><td>4500  W</td></tr></p><tr><th>Potencia de carga AC (W)</th><td>2200 W</td></tr></p><tr><th>Puerto de batería extra</th><td>2</td></tr></p><tr><th>Tipo de batería</th><td>LiFePO4</td></tr></p><tr><th>Capacidad batería (Wh)</th><td>2048 Wh</td></tr></p><tr><th>Capacidad batería ampliable hasta</th><td>6144</td></tr></p><tr><th>Tensión</th><td>51,2 V</td></tr></p><tr><th>Amperaje (Ah)</th><td>40 Ah</td></tr></p><tr><th>Ciclos de carga</th><td>3000 -80%</td></tr></p><tr><th>Salida USB-C (PD)</th><td>100W (x3)</td></tr></p><tr><th>Salida USB-A (QC 3.0)</th><td>18W (x2)</td></tr></p><tr><th>Salida USB-A máx</th><td>12W (x1)</td></tr></p><tr><th>Salida DC5521 máx</th><td>62,5W (x2)</td></tr></p><tr><th>Salida 12V máx (Tipo encendedor)</th><td>125W (x1)</td></tr></p><tr><th>AC Salida</th><td>2400W (x4)</td></tr></p><tr><th>Carga solar (W)</th><td>800W W</td></tr></p><tr><th>Peso (Kg)</th><td>23,8 Kg</td></tr></p><tr><th>Tamaño (mm)</th><td>420x268x309 mm</td></tr></p><tr><th>Origen</th><td>RPC</td></tr></p></tbody></p></table>";;;;NIWA;SI;;;;;Visible
RUM_1911200;"ESTACION DE ENERGIA NIWA EEPNW-1200PRO";"MARCAS > NIWA, GENERACION ENERGIA > GENERADOR > ESTACION DE ENERGIA";0.00;;0.00;0.00;0.00;0.00;;RUM_1911200;;SI;NO;"<p>La NIWA EENW-1200 ofrece un equilibrio ideal entre portabilidad y potencia, con 1024 Wh de capacidad y 1200 W nominales. Está pensada para usuarios que buscan mayor autonomía y la posibilidad de alimentar herramientas eléctricas livianas, electrodomésticos o equipos de trabajo en campo.
Su capacidad de carga solar de hasta 400 W y su sólida batería LFP la convierten en una solución confiable tanto para el hogar como para uso profesional. En comparación con un generador a combustión de 1500-2000 W, ofrece la ventaja de operar sin ruido, sin mantenimiento y sin necesidad de combustible.<h3>Especificaciones técnicas</h3></p><table></p><tbody></p><tr><th>Potencia nominal (W)</th><td>1200 W</td></tr></p><tr><th>Potencia de sobre tensión (W)</th><td>2400 W</td></tr></p><tr><th>Potencia Power-Boost (W)</th><td>2250  W</td></tr></p><tr><th>Potencia de carga AC (W)</th><td>1200 W</td></tr></p><tr><th>Puerto de batería extra</th><td>1</td></tr></p><tr><th>Tipo de batería</th><td>LiFePO4</td></tr></p><tr><th>Capacidad batería (Wh)</th><td>1024 Wh</td></tr></p><tr><th>Capacidad batería ampliable hasta</th><td>3072</td></tr></p><tr><th>Tensión</th><td>51,2 V</td></tr></p><tr><th>Amperaje (Ah)</th><td>20 Ah</td></tr></p><tr><th>Ciclos de carga</th><td>3000 -80%</td></tr></p><tr><th>Salida USB-C (PD)</th><td>60W (x1) / 100W (x2)</td></tr></p><tr><th>Salida USB-A (QC 3.0)</th><td>18W (x2)</td></tr></p><tr><th>Salida USB-A máx</th><td>12W (x1)</td></tr></p><tr><th>Salida DC5521 máx</th><td>62,5W (x2)</td></tr></p><tr><th>Salida 12V máx (Tipo encendedor)</th><td>125W (x1)</td></tr></p><tr><th>AC Salida</th><td>1200W (x3)</td></tr></p><tr><th>Carga solar (W)</th><td>400 W</td></tr></p><tr><th>Peso (Kg)</th><td>13,3 Kg</td></tr></p><tr><th>Tamaño (mm)</th><td>340x244x268 mm</td></tr></p><tr><th>Origen</th><td>RPC</td></tr></p></tbody></p></table>";;;;NIWA;SI;;;;;Visible
RUM_0043620;"Esparcidor XL 00436-20";"MARCAS > GARDENA, JARDIN > HERRAMIENTAS ESPECIALES > ESPARCIDORES";0.00;;0.00;0.00;0.00;0.00;;RUM_0043620;;SI;NO;"<p>El esparcidor GARDENA XL se adapta de forma óptima para distribuir de manera correcta abonos y sal de carretera en áreas grandes. El disco esparcidor distribuye el material perfectamente de forma limpia. Se puede usar perfectamente con la función de apertura y cierre en el manillar, donde la cantidad a esparcir se puede ajustar. Es esparcidor se puede limpiar fácilmente con agua.<h3>Especificaciones técnicas</h3></p><table></p><tbody></p><tr><th>Capacidad del depósito</th><td>18 lts</td></tr></p><tr><th>Uso recomendado</th><td>Para superficies de 800 m2</td></tr></p><tr><th>Otras Características</th><td>Ancho de esparcimiento: 6 m y tabla de dosificación.</td></tr></p></tbody></p></table>";;;;GARDENA;SI;;;;;Visible
RUM_1078101;"Esparcidor semillas Niwa (KNW-175) carga 79 kls,ci";"MARCAS > NIWA, JARDIN > HERRAMIENTAS ESPECIALES > ESPARCIDORES";0.00;;0.00;0.00;0.00;0.00;;RUM_1078101;;SI;NO;"<p><h3>Especificaciones técnicas</h3></p><table></p><tbody></p><tr><th>Tipo</th><td>Esparcidor de sem. circular</td></tr></p><tr><th>Capacidad de carga</th><td>79 Kg</td></tr></p><tr><th>Medidas de la caja</th><td>30 cm</td></tr></p><tr><th>Compatible con Husqvarna y Poulan Pro</th><td>SI</td></tr></p><tr><th>Color</th><td>Negro</td></tr></p><tr><th>Cantidad de ruedas</th><td>2</td></tr></p><tr><th>Origen</th><td>RPC</td></tr></p><tr><th>Peso bruto (Kg)</th><td>26 Kg</td></tr></p></tbody></p></table>";;;;NIWA;SI;;;;;Visible
RUM_0325520;"Esparcidor pequeño 03255-20";"MARCAS > GARDENA, JARDIN > HERRAMIENTAS ESPECIALES > ESPARCIDORES";0.00;;0.00;0.00;0.00;0.00;;RUM_0325520;;SI;NO;"<p>Adecuado para arena, gravilla y sal.
Reparto sencillo mediante un sistema único de dosificación.
Ajuste sencillo a través de un botón de gran ajuste. p. ej. para trabajar cómodamente con guantes.
Apertura sencilla con cierre bayoneta. Recipiente de fácil manejo mediante empuñaduras de fácil agarre en ambos lados.<h3>Especificaciones técnicas</h3></p><table></p><tbody></p><tr><th>Uso recomendado</th><td>Reparto de la gravilla, sal o arena</td></tr></p><tr><th>Material</th><td>Plástico resistente</td></tr></p><tr><th>Material del mango</th><td>Sintético</td></tr></p></tbody></p></table>";;;;GARDENA;SI;;;;;Visible
RUM_0043120;"Esparcidor de mano M 00431-20";"MARCAS > GARDENA, JARDIN > HERRAMIENTAS ESPECIALES > ESPARCIDORES";0.00;;0.00;0.00;0.00;0.00;;RUM_0043120;;SI;NO;"<p>El Esparcidor de mano GARDENA es perfecto para echar abono o sal de carretera en áreas pequeñas. El disco libre le da una función óptima sin tirar de más o atascarse. Su recipiente está hecho de plástico de gran calidad y es muy duro<h3>Especificaciones técnicas</h3></p><table></p><tbody></p><tr><th>Capacidad del depósito</th><td>1.8 lts</td></tr></p><tr><th>Uso recomendado</th><td>Para superficies de 300 m2</td></tr></p><tr><th>Ancho (cm)</th><td>4 cm</td></tr></p></tbody></p></table>";;;;GARDENA;SI;;;;;Visible
RUM_5011701;"Engrasador pre-cargado HVA 60ml HVA 595011701";"MARCAS > HUSQVARNA, CONSUMIBLES E INSUMOS > LUBRICANTE > GRASA";0.00;;0.00;0.00;0.00;0.00;;RUM_5011701;;SI;NO;"<p><h3>Especificaciones técnicas</h3></p><table></p><tbody></p><tr><th>Volumen</th><td>60ml</td></tr></p><tr><th>Tipo</th><td>Engrasador Pre cargado</td></tr></p></tbody></p></table>";;;;HUSQVARNA;SI;;;;;Visible
RUM_2436202;"DISCO DE LLANEADO P/ ACNW-80 (90cm )";"MARCAS > NIWA, CONSTRUCCION > ACCESORIOS E INSUMOS > DISCO LLANEADO";0.00;;0.00;0.00;0.00;0.00;;RUM_2436202;;SI;NO;"<p>Accesorio de alta resistencia diseñado para equipos de llaneado Niwa ACNW-80/90. Con diámetro de Ø90 cm, brinda amplia cobertura y precisión en el alisado de superficies de hormigón, asegurando terminaciones uniformes y profesionales. Fabricado con materiales de calidad, garantiza durabilidad y rendimiento confiable en uso intensivo.<h3>Especificaciones técnicas</h3></p><table></p><tbody></p><tr><th>DIámetro (cm)</th><td>90 cm</td></tr></p><tr><th>Compatibilidad</th><td>Equipos de llaneado Niwa ACNW-80 y ACNW-90</td></tr></p></tbody></p></table>";;;;NIWA;SI;;;;;Visible
RUM_2446202;"DISCO DE LLANEADO Niwa ACNW-90 (120cm)";"MARCAS > NIWA, CONSTRUCCION > ACCESORIOS E INSUMOS > DISCO LLANEADO";0.00;;0.00;0.00;0.00;0.00;;RUM_2446202;;SI;NO;"<p>Accesorio robusto y de gran cobertura, diseñado para equipos de llaneado Niwa ACNW-90/120. Con diámetro de Ø120 cm, permite un alisado eficiente y preciso de superficies de hormigón, logrando terminaciones uniformes y profesionales. Fabricado con materiales de alta resistencia, asegura durabilidad y rendimiento confiable en trabajos de uso intensivo.<h3>Especificaciones técnicas</h3></p><table></p><tbody></p><tr><th>DIámetro (cm)</th><td>120 cm</td></tr></p><tr><th>Compatibilidad</th><td>Equipos de llaneado Niwa ACNW-90 y ACNW-120</td></tr></p></tbody></p></table>";;;;NIWA;SI;;;;;Visible
RUM_1132400;"DESMALEZADORA PAMPA PRO DPP-52 52cc Parnes/tanza";"MARCAS > PAMPA PRO, MAQUINA A EXPLOSION > JARDIN > DESMALEZADORA";0.00;;0.00;0.00;0.00;0.00;;RUM_1132400;;SI;NO;"<p><h3>Especificaciones técnicas</h3></p><table></p><tbody></p><tr><th>Marca / Brand</th><td>Pampa Pro</td></tr></p><tr><th>Cilindrada</th><td>52 c.c.</td></tr></p><tr><th>Velocidad máx.</th><td>9000 rpm</td></tr></p><tr><th>Capacidad de tanque de combustible (L)</th><td>1,1 L</td></tr></p><tr><th>Tipo de transmisión</th><td>Cardánica</td></tr></p><tr><th>Tipo de manillar</th><td>""U"" Empuñadura doble</td></tr></p><tr><th>Arnés</th><td>SI</td></tr></p><tr><th>Cuchilla</th><td>3 puntas</td></tr></p><tr><th>Medida de tanza</th><td>1,5 a 3 mm</td></tr></p><tr><th>Cabezal de tanza</th><td>SI</td></tr></p><tr><th>Modelo de cabezal</th><td>Genérico (M10-Izq.)</td></tr></p><tr><th>Origen</th><td>RPC</td></tr></p><tr><th>Peso bruto (Kg)</th><td>4,2 Kg</td></tr></p></tbody></p></table>";;;;"PAMPA PRO";SI;;;;;Visible
RUM_1132052;"DESMALEZADORA NIWA DNW52";"MARCAS > NIWA, MAQUINA A EXPLOSION > JARDIN > DESMALEZADORA";0.00;;0.00;0.00;0.00;0.00;;RUM_1132052;;SI;NO;"<p>Desmalezadora con motor 2 tiempos de 52 cc una máquina muy eficiente para trabajos semi profesionales de uso intensivo, con un eje recto cardánico para mayor alcance y manillar ergonómico que permite un trabajo mucho más fácil y liviano. Viene con arnés, cabezal de tanza automático y cuchilla de 3 puntas.<h3>Especificaciones técnicas</h3></p><table></p><tbody></p><tr><th>Cilindrada</th><td>52 c.c.</td></tr></p><tr><th>Potencia (Kw)</th><td>1.4 Kw</td></tr></p><tr><th>Velocidad máx.</th><td>9000 rpm</td></tr></p><tr><th>Capacidad de tanque de combustible (L)</th><td>1.1 L</td></tr></p><tr><th>Nivel de ruido</th><td>105 dB (A)</td></tr></p><tr><th>Tipo de transmisión</th><td>Cardánica</td></tr></p><tr><th>Tipo de manillar</th><td>Doble tipo ""U""</td></tr></p><tr><th>Arnés</th><td>SI</td></tr></p><tr><th>Cuchilla</th><td>3 ptas - centro 1""</td></tr></p><tr><th>Medida de tanza</th><td>1,5 a 3 mm</td></tr></p><tr><th>Cabezal de tanza</th><td>SI</td></tr></p><tr><th>Modelo de cabezal</th><td>Genérico (M10-Izq.)</td></tr></p><tr><th>Origen</th><td>RPC</td></tr></p><tr><th>Peso bruto (Kg)</th><td>9 Kg</td></tr></p></tbody></p></table>";;;;NIWA;SI;;;;;Visible
RUM_6657301;"DESMALEZADORA HVA236R 966657301";"MARCAS > HUSQVARNA, MAQUINA A EXPLOSION > JARDIN > DESMALEZADORA";0.00;;0.00;0.00;0.00;0.00;;RUM_6657301;;SI;NO;"<p>Desmalezadora de alta duración para trabajo duro, ideal para un jardinero.  Su fiable motor y robusto sistema de embrague, junto con el filtro de aire eficiente garantiza la larga vida del producto. Tiene depósito de combustible translúcido para comprobar el consumo, y baja vibración.  Asegura que la persona que la utiliza todo el día, no sufra, sino por el contrario disfrute de un equipo liviano y confiable.<h3>Especificaciones técnicas</h3></p><table></p><tbody></p><tr><th>Marca / Brand</th><td>Husqvarna</td></tr></p><tr><th>Serie</th><td>200</td></tr></p><tr><th>Tipo de usuario</th><td>Medio</td></tr></p><tr><th>Cilindrada</th><td>33,6 c.c.</td></tr></p><tr><th>Potencia (Kw)</th><td>1,2 Kw</td></tr></p><tr><th>Velocidad máx.</th><td>8500 rpm</td></tr></p><tr><th>Capacidad de tanque de combustible (L)</th><td>0,75 L</td></tr></p><tr><th>Consumo de combustible (referencial)</th><td>639 g/kWh</td></tr></p><tr><th>Nivel de ruido</th><td>97 dB (A)</td></tr></p><tr><th>Tipo de transmisión</th><td>Cardánica</td></tr></p><tr><th>Tipo de manillar</th><td>Doble tipo ""U""</td></tr></p><tr><th>Arnés</th><td>SI</td></tr></p><tr><th>Cuchilla</th><td>Multi 300-3 - centro 1""</td></tr></p><tr><th>Medida de tanza</th><td>1,5 a 3 mm</td></tr></p><tr><th>Cabezal de tanza</th><td>SI</td></tr></p><tr><th>Modelo de cabezal</th><td>T35 (M12-Izq.)</td></tr></p><tr><th>Origen</th><td>RPC</td></tr></p><tr><th>Peso bruto (Kg)</th><td>7.5 Kg</td></tr></p></tbody></p></table>";;;;HUSQVARNA;SI;;;;;Visible
RUM_5871001;"DESMALEZADORA HVA226R 965871001";"MARCAS > HUSQVARNA, MAQUINA A EXPLOSION > JARDIN > DESMALEZADORA";0.00;;0.00;0.00;0.00;0.00;;RUM_5871001;;SI;NO;"<p>La japonesa de la familia, diseñada para el trabajo duro y una larga vida útil. Desmalezadora de una alta durabilidad desarrollada para el trabajo demandante y permanente. El motor de trabajo pesado y el sistema de embrague de fácil mantenimiento.  Equipo listo para el uso intensivo, su potencia no se refleja en CC, sino en un equipo liviano y recomendado por todo el mercado.<h3>Especificaciones técnicas</h3></p><table></p><tbody></p><tr><th>Marca / Brand</th><td>Husqvarna</td></tr></p><tr><th>Serie</th><td>200</td></tr></p><tr><th>Tipo de usuario</th><td>Medio</td></tr></p><tr><th>Cilindrada</th><td>25.4 c.c.</td></tr></p><tr><th>Potencia (Kw)</th><td>0.8 Kw</td></tr></p><tr><th>Velocidad máx.</th><td>7500 rpm</td></tr></p><tr><th>Capacidad de tanque de combustible (L)</th><td>0.75 L</td></tr></p><tr><th>Consumo de combustible (referencial)</th><td>720 g/kWh</td></tr></p><tr><th>Nivel de ruido</th><td>93 dB (A)</td></tr></p><tr><th>Tipo de transmisión</th><td>Cardánica</td></tr></p><tr><th>Tipo de manillar</th><td>Doble tipo ""U""</td></tr></p><tr><th>Arnés</th><td>SI</td></tr></p><tr><th>Cuchilla</th><td>Multi 300-3 - centro 1""</td></tr></p><tr><th>Medida de tanza</th><td>1,5 a 3 mm</td></tr></p><tr><th>Cabezal de tanza</th><td>SI</td></tr></p><tr><th>Modelo de cabezal</th><td>T35 (M12-Izq.)</td></tr></p><tr><th>Origen</th><td>BR</td></tr></p><tr><th>Peso bruto (Kg)</th><td>11 Kg</td></tr></p></tbody></p></table>";;;;HUSQVARNA;SI;;;;;Visible
RUM_6780001;"DESMALEZADORA HVA 553RS 966780003";"MARCAS > HUSQVARNA, MAQUINA A EXPLOSION > JARDIN > DESMALEZADORA";0.00;;0.00;0.00;0.00;0.00;;RUM_6780001;;SI;NO;"<p>Versátil y robusta para el corte frecuente y con motor X-Torq. Máquina productiva y versátil para el corte con frecuencia de césped y maleza densa. Robusta, fiable y fácil de manejar. Con un motor X-Torq de bajo consumo y filtro de aire eficaz que proporciona un menor desgaste al mismo.  La hermana mayor de la línea japonesa de Husqvarna.  Garantiza productividad, ahorro y solvencia, siempre.<h3>Especificaciones técnicas</h3></p><table></p><tbody></p><tr><th>Marca / Brand</th><td>Husqvarna</td></tr></p><tr><th>Serie</th><td>500</td></tr></p><tr><th>Tipo de usuario</th><td>Intensivo</td></tr></p><tr><th>Cilindrada</th><td>50,6 c.c.</td></tr></p><tr><th>Potencia (Kw)</th><td>2,3 Kw</td></tr></p><tr><th>Velocidad máx.</th><td>9500 rpm</td></tr></p><tr><th>Capacidad de tanque de combustible (L)</th><td>0,8 L</td></tr></p><tr><th>Consumo de combustible (referencial)</th><td>449 g/kWh</td></tr></p><tr><th>Nivel de ruido</th><td>102 dB (A)</td></tr></p><tr><th>Tipo de transmisión</th><td>Cardánica</td></tr></p><tr><th>Tipo de manillar</th><td>Doble tipo ""U""</td></tr></p><tr><th>Arnés</th><td>SI</td></tr></p><tr><th>Cuchilla</th><td>Cuchillas de tres puntas Husqvarna 300-3</td></tr></p><tr><th>Medida de tanza</th><td>1,5 a 3 mm</td></tr></p><tr><th>Cabezal de tanza</th><td>SI</td></tr></p><tr><th>Modelo de cabezal</th><td>T45X (M12-Izq.)</td></tr></p><tr><th>Origen</th><td>RPC</td></tr></p><tr><th>Peso bruto (Kg)</th><td>10.6 Kg</td></tr></p></tbody></p></table>";;;;HUSQVARNA;SI;;;;;Visible
RUM_6015902;"DESMALEZADORA HVA 545RX 966015902";"MARCAS > HUSQVARNA, MAQUINA A EXPLOSION > JARDIN > DESMALEZADORA";0.00;;0.00;0.00;0.00;0.00;;RUM_6015902;;SI;NO;"<p>Desmalezadora de uso profesional, alto rendimiento, sensacional ergonomía y gran maniobrabilidad. 545RX está equipada con un motor X-Torq® de bajas emisiones y sencillez de arranque, manillar regulable, arnés Balance X para un trabajo más cómodo, tubo de 1465 mm y sistema de amortiguadores Low Vib®. Este modelo está pensado para llevar a cabo las tareas de desmalezado y recorte más complejas.<h3>Especificaciones técnicas</h3></p><table></p><tbody></p><tr><th>Marca / Brand</th><td>Husqvarna</td></tr></p><tr><th>Serie</th><td>500</td></tr></p><tr><th>Tipo de usuario</th><td>Intensivo</td></tr></p><tr><th>Cilindrada</th><td>45,7 c.c.</td></tr></p><tr><th>Potencia (Kw)</th><td>2,1 Kw</td></tr></p><tr><th>Velocidad máx.</th><td>9000 rpm</td></tr></p><tr><th>Capacidad de tanque de combustible (L)</th><td>0,9 L</td></tr></p><tr><th>Consumo de combustible (referencial)</th><td>450 g/kWh</td></tr></p><tr><th>Nivel de ruido</th><td>101 dB (A)</td></tr></p><tr><th>Tipo de manillar</th><td>Doble Tipo</td></tr></p><tr><th>Arnés</th><td>Balance X</td></tr></p><tr><th>Modelo de cabezal</th><td>T45X M12</td></tr></p><tr><th>Origen</th><td>PL</td></tr></p><tr><th>Peso bruto (Kg)</th><td>8,9 Kg</td></tr></p></tbody></p></table>";;;;HUSQVARNA;SI;;;;;Visible
RUM_7123501;"DESMALEZADORA HVA 331R 967866503";"MARCAS > HUSQVARNA, MAQUINA A EXPLOSION > JARDIN > DESMALEZADORA";0.00;;0.00;0.00;0.00;0.00;;RUM_7123501;;SI;NO;"<p>Robusta, sobrepasa las expectativas de los usuarios más exigentes. La Husqvarna 331R es una desmalezadora robusta diseñada para el uso demandante. La barra del manillar tiene un diseño asimétrico el cual le brinda una mejor y mas cómoda posición de trabajo y cuenta con un depósito de combustible translucido.<h3>Especificaciones técnicas</h3></p><table></p><tbody></p><tr><th>Marca / Brand</th><td>Husqvarna</td></tr></p><tr><th>Serie</th><td>300</td></tr></p><tr><th>Tipo de usuario</th><td>Medio</td></tr></p><tr><th>Cilindrada</th><td>32,6 c.c.</td></tr></p><tr><th>Potencia (Kw)</th><td>0,9 Kw</td></tr></p><tr><th>Tipo de transmisión</th><td>Cardánica</td></tr></p><tr><th>Tipo de manillar</th><td>Doble tipo</td></tr></p><tr><th>Arnés</th><td>SI</td></tr></p><tr><th>Cuchilla</th><td>Multi 330-2 - centro 1</td></tr></p><tr><th>Medida de tanza</th><td>1,5 a 3 mm</td></tr></p><tr><th>Cabezal de tanza</th><td>No Incluye</td></tr></p><tr><th>Origen</th><td>BR</td></tr></p><tr><th>Peso bruto (Kg)</th><td>7.3 Kg</td></tr></p></tbody></p></table>";;;;HUSQVARNA;SI;;;;;Visible
RUM_0651201;"DESMALEZADORA HVA 321R 9706512-01";"MARCAS > HUSQVARNA, MAQUINA A EXPLOSION > JARDIN > DESMALEZADORA";0.00;;0.00;0.00;0.00;0.00;;RUM_0651201;;SI;NO;"<p>Desmalezadora de 25,4 cc, ideal para cortar vegetación ligera en zonas de difícil acceso, de forma ágil, segura y muy cómoda. Es una desmalezadora extremadamente adaptable, con un equilibrio ideal entre costo-beneficio y potencia.<h3>Especificaciones técnicas</h3></p><table></p><tbody></p><tr><th>Marca / Brand</th><td>Husqvarna</td></tr></p><tr><th>Serie</th><td>300</td></tr></p><tr><th>Tipo de usuario</th><td>Ocasional</td></tr></p><tr><th>Cilindrada</th><td>25,4 c.c.</td></tr></p><tr><th>Potencia (Kw)</th><td>0,75 Kw</td></tr></p><tr><th>Capacidad de tanque de combustible (L)</th><td>0,6 L</td></tr></p><tr><th>Cuchilla</th><td>Si</td></tr></p><tr><th>Modelo de cabezal</th><td>T25</td></tr></p><tr><th>Origen</th><td>RPC</td></tr></p><tr><th>Peso bruto (Kg)</th><td>5,1 Kg</td></tr></p></tbody></p></table>";;;;HUSQVARNA;SI;;;;;Visible
